filename,category,text
doc_123,sci.electronics,"
 >
 >: Thus, a deciBell (deci-, l., tenth of + Bell) is a fractional part of the
 >: original Bell.  For example, SouthWestern Bell is a deciBell.
 >
 >Out of what hat did you pull this one?  dB is a ratio not an RBOC!
 >
 >: And the measure of current, Amp, is actually named after both the AMP company
 >: and the Amphenol company.  Both companies revolutionized electronics by
 >: simulatenously realizing that the performance of connectors and sockets
 >: were affected by the amount of current running through the wires.
 >
 >Sorry.  The unit for current is the AMPERE which is the name of a french-man
 >named AMPERE who studied electrical current.  The term AMP is just an abbreviation
 >of it.  The company AMP came after the AMPERE unit was already in use.
 >
 >: The Ohmite company was the first to characterize resistances by numbers,
 >: thus our use of the Ohms...
 >
 >I don't know about this one, but it doesn't sound right.
 >
 >:
 >: Alexander Graham Bell, actually, is where Bell came from...
 >Well you got one thing right!
 >:

Actually, I think J. Chiu knows the score and is just being
silly. However, ""decibel"" is in fact 1/10th of a bel. He is
right on that one, but I don't know if it was accidental or not.

Strictly defined, a bel is the ratio of the log of two power levels,
and a decibel is 1/10th of a bel so you have 10X decibels for every bel,
hence bel=log(P2/P1) and decibel=10Xlog(P2/P1).

The bel, ohm, volt, farad, ampere, watt, hertz, henry, etc. are
all named for pioneers in the field. It's a traditional and fine
way to honor researchers who discover new knowledge in a new field.
Hertz was one of the most important of the early electronics explorers,
but had been left out in having a term or unit named after him
until recently, (1960's, prior to that what is now a hertz was a cps.)
All the other units were defined many decades earlier.


 


-- 
----------------------------------------------------------------------



"
doc_124,talk.politics.guns,"}Dillon has published a letter in the Blue Press telling people
}""How to Bankrupt HCI"" by requesting information from them.
}
}Last time this idea went around in rec.guns, a couple of people
}said that HCI counts all information requestors as ""members"".
}
}Can anyone confirm or deny this?
}
}If true, what's the impact of HCI getting a few thousand new
}members?

Last I heard, HCI had something like 250K members to the NRA's 3 million.
If true, and they want to play duelling mandates, well ..."
doc_125,comp.sys.mac.hardware,"
I just ordered my subscription today.  Call MacWeek's Customer Service
Dept. at (609) 461-2100 and quote some plastic.  If you forget the number,
it's included in the statement of ownership, which is on the contents 
page of the copy I have.  A one year subscription costs $99.00 in the U.S,
Canada, or Mexico.  I was told my first issue would arrive in 4-6 weeks."
doc_126,comp.os.ms-windows.misc,I had a similar problem - try changing the netmask to 0.0.0.0 or 255.255.254.0
doc_127,rec.sport.hockey,
doc_128,sci.electronics,": As the subject says - Can I use a 4052 for digital signals?  I don't see
: why it couldn't handle digital signals, but I could be wrong.  Anyone have
: any advice?  Thanks.

The switches have a non-negligable on resistance (up to 1k ohm when
powered by 5 volts) and a maximum current and a Maximum Static
Voltage Across Switch.  Not a good bet for TTL.  Should work for
CMOS, but slow things down a bit.  There are 74HC versions that
have better specs. but lower max voltage."
doc_129,comp.graphics,"Hello,
     I am looking to add voice input capability to a user interface I am
developing on an HP730 (UNIX) workstation.  I would greatly appreciate 
information anyone would care to offer about voice input systems that are 
easily accessible from the UNIX environment. 

     The names or adresses of applicable vendors, as well as any 
experiences you have had with specific systems, would be very helpful.

     Please respond via email; I will post a summary if there is 
sufficient interest.


Thanks,
Ken


P.S.  I have found several impressive systems for IBM PC's, but I would 
like to avoid the hassle of purchasing and maintaining a separate PC if 
at all possible.

-------------------------------------------------------------------------------
Ken Hinckley (kph2q@virginia.edu)
University of Virginia 
Neurosurgical Visualization Laboratory"
doc_130,talk.politics.mideast,"
Look out... We have the beginnings of a donnybrook between one of them
liberal, artsy-fartsy western schools and an ossified, establishment 
eastern university. :-)
"
doc_131,soc.religion.christian,"04 May 93, D. Andrew Byler writes to All:

 DAB> I think I need to again post the Athanasian Creed, whicc pretty well
 DAB> delinieates orthodox Christian belief on the Trinity, and on the
 DAB> Incarnation.

 DAB> It's a pretty good statement of the beliefs eventually accpeted, and the
 DAB> Creed is in use by the Catholic Church, as well as the Lutheran,
 DAB> Anglican, and Orthodox churches (the last minus the filioque, which they
 DAB> delete from the original form of the creed).

Do you have any evidence that it is used by the Orthodox Churches?

As far as I know it is purely Western, like the ""Apostles' Creed"". The
Orthodox Churches use the ""Symbol of Faith"", commonly called ""The
Nicene Creed"".

Steve Hayes
Department of Missiology
University of South Africa"
doc_132,talk.politics.guns,"
And, had not these citizens accepted the moral responsibility to
protect their own lives, there could well have been at least
13 innocent victims lying dead and several criminals still out 
walking the streets perpetrating their crimes on others.


"
doc_133,rec.sport.hockey,"
How was this trade bad? I seem to recall Ratelle and Middleton making a pretty
good centre - right wing combination, and the Bruins also got Brad Park in the
deal (and they also lost Vadnais and somebody else). After the trade, the 
Bruins were in two finals and one semi-final, all of which, of course, they 
lost to Montreal (which should please you to no end). I doubt, however, keeping
Esposito would have made a difference in those series, as he did not for
the Rangers in '79 (or any of his years in Boston, for that matter).

Riston
-- 
Riston"
doc_134,comp.sys.ibm.pc.hardware,"

BusLogic just announced the BT445 FAST SCSI-2 VLB Interface as of
April 20.  This always happens to me!

I have a one week old BT545S which is the ISA version.  I am
enjoying spectacular performance with a Micropolis MC2105 560mb 10ms
3.5"" HH 5200 RPM drive.  I'll be changing to the BT445 VERY soon,
though it is difficult to imagine even higher transfer speeds with
the 32bit VESA support.

You can call BusLogic and ask 'em about the NT question. I hear that
the support is excellent.   I have not had to call them myself yet.
Regards."
doc_135,talk.politics.mideast,
doc_136,comp.os.ms-windows.misc,"application  
comp  
Indeed,  
of  
and 

Well, I thought that highmem.sys would do that too. I just took out emm386  
of my config.sys, and I'm still loading my other drivers high (mouse, vga  
shadow bios, dos-key etc.) I haven't checked mem/c, but I believe I have  
managed to load them high (ie between 640KB and 1024KB).

Also, ever since I took out emm386, windows loads slightly faster, I get  
about 3 extra meg of freemem in windows (I'm running 386 enhanced with 4  
Meg RAM, 7 Meg swap) and I got rid of my ctrl-alt del reboot problem  
(before, the computer would not reboot using ctrl-alt-del after exiting  
windows). 

I would really like to keep emm386 out of my config.sys. Anybody else have  
info on this???"
doc_137,sci.crypt,"
As long as ""you are on your own"" means that you can use your own encryption,
I'm sold."
doc_138,comp.sys.ibm.pc.hardware,"We are trying to install a donated hard disk (Miniscribe
vintage 1988) on a supercheap ancient Compaq XT for
use in education.  The only problem is that the
supercheap Compaq didn't come with the manual and I
haven't been able to figure out how to start the SETUP
program.

I began using PCs after 286s were invented, so I have
a couple of basic questions:

1.  Did XT-class computers even *have* SETUP programs?

2.  If they did (or, do), how do I access it?

If anybody has any good advice on how to proceed or
what to do next or what to look out for, please let me
know.  E-mail is best, but I'll also be watching the
newsgroup postings.

Thanks in advance,
-Robert

-- "
